,תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %
0,04.01.2022,2088.53,2090.7,2098.09,2081.29,68.06M,0.08%
1,03.01.2022,2086.85,2079.09,2092.85,2074.94,131.37M,0.66%
2,02.01.2022,2073.09,2054.74,2074.96,2053.63,46.99M,0.81%
3,30.12.2021,2056.51,2039.54,2058.86,2039.54,94.79M,0.39%
4,29.12.2021,2048.6,2060.67,2062.92,2044.37,99.01M,-0.43%
5,28.12.2021,2057.38,2045.43,2066.15,2045.21,106.89M,0.88%
6,27.12.2021,2039.36,2034.11,2039.36,2027.03,77.10M,0.25%
7,26.12.2021,2034.27,2026.97,2043.21,2026.83,42.17M,0.46%
8,23.12.2021,2025.02,2010.33,2029.99,2010.01,74.50M,1.26%
9,22.12.2021,1999.86,1983.31,1999.86,1981.35,60.29M,1.23%
10,21.12.2021,1975.64,1960.25,1975.64,1960.25,57.10M,1.44%
11,20.12.2021,1947.66,1957.61,1957.61,1931.84,77.05M,-1.74%
12,19.12.2021,1982.12,1986.6,1986.6,1977.61,32.20M,-0.59%
13,16.12.2021,1993.87,1993.53,2002.09,1990.82,77.47M,1.23%
14,15.12.2021,1969.66,1969.84,1977.16,1962.62,69.50M,-0.01%
15,14.12.2021,1969.81,1973.9,1974.66,1948.65,48.09M,-0.23%
16,13.12.2021,1974.27,1990.02,1995.7,1972.49,52.50M,-0.76%
17,12.12.2021,1989.45,1996.99,1999.44,1988.05,20.01M,-0.29%
18,09.12.2021,1995.28,2004.87,2004.87,1991.15,51.74M,-0.06%
19,08.12.2021,1996.44,2003.81,2014.22,1992.7,65.85M,-0.42%
20,07.12.2021,2004.81,1977.84,2004.81,1977.84,64.08M,1.87%
21,06.12.2021,1968.06,1954.64,1968.06,1952.18,69.36M,0.84%
22,05.12.2021,1951.68,1945.16,1953.71,1940.52,31.35M,-0.22%
23,02.12.2021,1955.89,1968.45,1972.53,1945.62,156.14M,-1.25%
24,01.12.2021,1980.61,1959.55,1980.61,1959.55,66.66M,1.33%
25,30.11.2021,1954.62,1956.63,1959.63,1947.2,101.85M,-0.74%
26,29.11.2021,1969.16,1966.21,1970.87,1958.31,54.75M,0.69%
27,28.11.2021,1955.74,1935.75,1960.18,1916.94,75.71M,-1.58%
28,25.11.2021,1987.15,1986.02,1987.36,1982.76,62.69M,0.57%
29,24.11.2021,1975.79,1984.3,1990.67,1967.93,67.58M,-0.43%
30,23.11.2021,1984.3,1987.79,1989.24,1967.39,61.94M,-0.69%
31,22.11.2021,1998.0,1983.05,1998.0,1981.41,62.09M,0.87%
32,21.11.2021,1980.7,1980.04,1981.15,1973.61,32.32M,-0.25%
33,18.11.2021,1985.64,1984.84,1993.28,1981.46,61.09M,0.24%
34,17.11.2021,1980.84,1989.88,1991.95,1978.15,58.26M,-0.31%
35,16.11.2021,1986.94,1994.41,1997.61,1983.1,66.96M,-0.26%
36,15.11.2021,1992.21,1992.46,1996.13,1989.29,47.29M,-0.02%
37,14.11.2021,1992.53,1982.63,1992.53,1982.63,26.00M,0.85%
38,11.11.2021,1975.75,1961.36,1975.75,1950.36,46.64M,0.48%
39,10.11.2021,1966.23,1982.93,1984.8,1958.82,67.82M,-0.67%
40,09.11.2021,1979.53,1985.3,1990.44,1975.61,44.49M,-0.23%
41,08.11.2021,1984.17,1981.69,1984.17,1973.39,67.29M,0.08%
42,07.11.2021,1982.52,1972.04,1984.43,1972.04,28.39M,0.56%
43,04.11.2021,1971.56,1970.8,1981.25,1970.21,95.39M,0.25%
44,03.11.2021,1966.61,1966.58,1975.53,1955.14,55.16M,0.17%
45,02.11.2021,1963.23,1950.59,1968.11,1949.26,89.88M,0.84%
46,01.11.2021,1946.94,1930.09,1946.94,1930.09,65.91M,1.00%
47,31.10.2021,1927.65,1922.88,1931.07,1921.31,33.97M,0.35%
48,28.10.2021,1920.86,1924.74,1927.17,1914.83,66.25M,-0.52%
49,27.10.2021,1930.9,1936.8,1937.66,1929.53,51.34M,-0.40%
50,26.10.2021,1938.59,1937.91,1943.01,1932.9,65.86M,0.27%
51,25.10.2021,1933.35,1923.78,1933.62,1922.1,74.43M,0.63%
52,24.10.2021,1921.31,1923.76,1932.49,1920.22,26.81M,-0.11%
53,21.10.2021,1923.51,1914.76,1923.95,1909.49,71.83M,0.55%
54,20.10.2021,1913.07,1909.05,1913.32,1907.06,44.07M,0.34%
55,19.10.2021,1906.59,1907.09,1908.77,1899.58,48.74M,0.25%
56,18.10.2021,1901.76,1908.02,1908.02,1895.4,49.18M,-0.37%
57,17.10.2021,1908.78,1912.48,1918.41,1907.24,33.98M,-0.04%
58,14.10.2021,1909.51,1903.72,1909.51,1899.14,63.91M,0.93%
59,13.10.2021,1891.93,1881.65,1897.47,1879.79,83.98M,0.47%
60,12.10.2021,1883.07,1866.0,1885.3,1863.6,59.67M,0.47%
61,11.10.2021,1874.19,1859.83,1874.44,1858.45,68.71M,0.72%
62,10.10.2021,1860.77,1857.56,1860.77,1853.97,29.83M,0.11%
63,07.10.2021,1858.71,1848.16,1860.69,1848.16,87.64M,1.13%
64,06.10.2021,1837.96,1852.83,1853.57,1828.13,69.24M,-0.98%
65,05.10.2021,1856.07,1846.17,1856.07,1842.9,45.80M,0.39%
66,04.10.2021,1848.93,1864.19,1864.35,1848.93,54.88M,-1.00%
67,03.10.2021,1867.63,1862.86,1868.86,1862.86,54.97M,0.43%
68,30.09.2021,1859.68,1862.59,1864.38,1853.51,80.18M,0.21%
69,29.09.2021,1855.78,1851.78,1861.49,1850.22,80.49M,-0.36%
70,26.09.2021,1862.49,1870.07,1870.93,1860.39,33.57M,-0.20%
71,23.09.2021,1866.28,1859.99,1870.68,1858.15,59.30M,0.74%
72,22.09.2021,1852.5,1852.05,1857.51,1848.31,55.56M,-0.62%
73,19.09.2021,1864.09,1855.62,1866.48,1855.03,49.10M,0.08%
74,14.09.2021,1862.53,1855.17,1865.63,1847.76,76.69M,0.32%
75,13.09.2021,1856.68,1857.43,1873.19,1853.91,67.71M,0.42%
76,12.09.2021,1848.98,1844.38,1855.33,1841.36,40.39M,-0.41%
77,09.09.2021,1856.61,1821.69,1861.12,1818.49,82.11M,1.12%
78,05.09.2021,1836.0,1827.81,1836.0,1824.66,43.67M,0.65%
79,02.09.2021,1824.11,1827.78,1828.43,1820.8,126.28M,-0.17%
80,01.09.2021,1827.26,1821.94,1829.28,1818.88,42.47M,0.48%
81,31.08.2021,1818.53,1829.4,1831.7,1813.51,60.88M,-0.55%
82,30.08.2021,1828.56,1831.87,1833.22,1820.5,41.70M,-0.09%
83,29.08.2021,1830.23,1824.41,1830.23,1824.38,40.82M,0.60%
84,26.08.2021,1819.35,1828.98,1828.98,1814.69,92.53M,-0.39%
85,25.08.2021,1826.5,1810.95,1826.5,1808.08,52.87M,0.76%
86,24.08.2021,1812.67,1803.81,1812.67,1799.78,50.87M,0.83%
87,23.08.2021,1797.74,1786.81,1797.74,1783.67,53.22M,0.82%
88,22.08.2021,1783.03,1786.52,1794.04,1779.44,28.66M,0.37%
89,19.08.2021,1776.37,1764.75,1776.37,1754.6,49.53M,0.06%
90,18.08.2021,1775.32,1757.08,1775.32,1757.08,46.54M,1.21%
91,17.08.2021,1754.01,1755.76,1757.11,1747.01,57.55M,-0.25%
92,16.08.2021,1758.41,1768.65,1769.69,1756.31,79.09M,-0.81%
93,15.08.2021,1772.83,1770.11,1775.5,1766.26,61.37M,0.12%
94,12.08.2021,1770.78,1760.4,1772.45,1752.66,95.20M,0.80%
95,11.08.2021,1756.77,1758.31,1761.59,1749.8,71.83M,-0.19%
96,10.08.2021,1760.11,1742.1,1760.11,1741.05,47.69M,0.98%
97,09.08.2021,1743.08,1748.24,1749.26,1739.07,49.77M,-0.52%
98,08.08.2021,1752.13,1755.35,1757.61,1751.59,23.67M,-0.11%
99,05.08.2021,1754.03,1755.26,1760.93,1754.03,205.13M,-0.27%
100,04.08.2021,1758.71,1761.86,1767.63,1751.74,41.99M,-0.03%
101,03.08.2021,1759.16,1780.91,1780.99,1752.89,47.94M,-1.38%
102,02.08.2021,1783.77,1776.12,1783.77,1776.12,57.04M,1.08%
103,01.08.2021,1764.73,1758.93,1765.32,1758.05,25.43M,0.08%
104,29.07.2021,1763.28,1766.33,1766.33,1756.77,84.47M,0.47%
105,28.07.2021,1755.03,1737.18,1755.03,1733.26,59.41M,1.19%
106,27.07.2021,1734.33,1738.83,1747.47,1733.07,68.92M,-0.57%
107,26.07.2021,1744.28,1742.97,1745.95,1730.82,47.04M,-0.31%
108,25.07.2021,1749.64,1739.0,1750.17,1738.82,35.52M,0.97%
109,22.07.2021,1732.8,1712.78,1740.98,1712.78,61.56M,0.06%
110,21.07.2021,1731.72,1712.15,1733.47,1711.42,61.01M,1.55%
111,20.07.2021,1705.35,1692.84,1705.35,1691.57,66.41M,1.41%
112,19.07.2021,1681.67,1719.32,1719.32,1681.67,93.41M,-2.97%
113,15.07.2021,1733.08,1741.43,1741.43,1723.65,72.43M,-1.00%
114,14.07.2021,1750.58,1750.78,1754.17,1746.44,46.82M,-0.26%
115,13.07.2021,1755.18,1758.54,1760.11,1749.74,54.47M,-0.14%
116,12.07.2021,1757.7,1762.44,1764.77,1754.6,60.12M,-0.32%
117,11.07.2021,1763.27,1755.09,1763.46,1755.09,25.54M,1.57%
118,08.07.2021,1735.93,1769.95,1769.95,1729.64,61.90M,-2.12%
119,07.07.2021,1773.57,1764.42,1775.42,1764.26,72.00M,0.55%
120,06.07.2021,1763.88,1768.04,1769.69,1761.9,45.85M,-0.24%
121,05.07.2021,1768.06,1767.25,1769.9,1763.27,36.24M,0.01%
122,04.07.2021,1767.84,1767.73,1771.35,1766.8,20.45M,0.13%
123,01.07.2021,1765.59,1766.78,1771.33,1761.16,103.91M,0.06%
124,30.06.2021,1764.58,1767.96,1770.73,1762.49,66.31M,-0.20%
125,29.06.2021,1768.15,1770.62,1774.88,1764.58,48.90M,-0.16%
126,28.06.2021,1770.98,1766.2,1773.3,1763.71,47.28M,0.32%
127,27.06.2021,1765.31,1771.74,1773.88,1762.82,21.31M,-0.04%
128,24.06.2021,1765.94,1768.1,1771.09,1764.21,101.58M,-0.14%
129,23.06.2021,1768.43,1769.14,1769.53,1759.19,51.70M,0.25%
130,22.06.2021,1764.05,1763.95,1767.9,1760.2,49.93M,0.34%
131,21.06.2021,1758.13,1743.84,1759.68,1737.2,59.52M,0.62%
132,20.06.2021,1747.28,1751.48,1751.89,1743.35,26.48M,-0.81%
133,17.06.2021,1761.46,1766.77,1766.99,1755.68,77.13M,-0.69%
134,16.06.2021,1773.66,1774.47,1774.47,1766.8,54.95M,-0.11%
135,15.06.2021,1775.66,1784.15,1785.73,1771.91,66.85M,-0.42%
136,14.06.2021,1783.21,1779.99,1787.77,1778.59,74.23M,0.23%
137,13.06.2021,1779.04,1770.66,1779.35,1768.84,24.02M,1.07%
138,10.06.2021,1760.24,1750.04,1761.04,1743.96,71.10M,0.32%
139,09.06.2021,1754.58,1764.26,1765.19,1751.35,62.61M,-0.15%
140,08.06.2021,1757.27,1760.48,1762.67,1753.1,62.32M,-0.17%
141,07.06.2021,1760.23,1759.43,1762.91,1754.47,50.91M,0.11%
142,06.06.2021,1758.29,1755.31,1763.8,1753.36,29.49M,0.42%
143,03.06.2021,1750.92,1764.52,1766.13,1743.76,105.52M,-0.76%
144,02.06.2021,1764.28,1758.14,1764.28,1753.39,68.52M,0.33%
145,01.06.2021,1758.55,1774.29,1777.1,1757.95,51.91M,-0.77%
146,31.05.2021,1772.19,1783.63,1784.84,1765.71,63.75M,-0.56%
147,30.05.2021,1782.14,1778.28,1782.14,1777.76,26.05M,0.43%
148,27.05.2021,1774.47,1782.01,1782.33,1768.27,99.48M,0.03%
149,26.05.2021,1773.88,1770.39,1773.88,1759.81,67.24M,0.36%
150,25.05.2021,1767.51,1778.94,1779.46,1764.4,67.56M,-0.35%
151,24.05.2021,1773.69,1776.66,1781.21,1764.05,58.78M,-0.03%
152,23.05.2021,1774.25,1763.57,1774.88,1763.57,29.24M,1.19%
153,20.05.2021,1753.4,1742.42,1753.4,1736.93,95.48M,1.70%
154,19.05.2021,1724.14,1727.67,1735.65,1715.31,64.84M,-0.58%
155,18.05.2021,1734.15,1726.82,1738.64,1726.82,65.85M,1.35%
156,13.05.2021,1711.01,1693.53,1714.73,1675.3,58.05M,0.81%
157,12.05.2021,1697.2,1684.78,1705.06,1682.14,57.43M,0.11%
158,11.05.2021,1695.36,1709.47,1709.47,1667.86,74.40M,-1.78%
159,10.05.2021,1726.09,1732.91,1739.41,1722.3,65.09M,-0.49%
160,09.05.2021,1734.59,1735.08,1739.48,1732.93,35.63M,0.75%
161,06.05.2021,1721.74,1736.78,1740.4,1721.74,97.54M,-0.43%
162,05.05.2021,1729.15,1718.51,1734.59,1718.51,46.66M,0.76%
163,04.05.2021,1716.1,1731.18,1735.2,1712.65,59.61M,-0.97%
164,03.05.2021,1732.84,1717.51,1732.89,1717.51,79.33M,1.13%
165,02.05.2021,1713.42,1707.25,1714.37,1705.29,27.01M,-0.07%
166,29.04.2021,1714.68,1716.04,1718.4,1709.65,87.79M,0.55%
167,28.04.2021,1705.38,1704.12,1705.38,1696.55,55.75M,0.36%
168,27.04.2021,1699.24,1707.62,1711.16,1699.24,69.68M,-0.14%
169,26.04.2021,1701.65,1700.1,1702.72,1681.89,70.18M,0.10%
170,25.04.2021,1699.89,1701.47,1702.7,1695.97,21.38M,0.09%
171,22.04.2021,1698.43,1698.62,1701.37,1693.07,52.76M,0.33%
172,21.04.2021,1692.91,1691.69,1694.97,1684.35,55.53M,-0.29%
173,20.04.2021,1697.88,1703.36,1709.17,1693.61,61.68M,-0.53%
174,19.04.2021,1706.97,1708.57,1714.95,1703.96,73.24M,-0.24%
175,18.04.2021,1711.0,1711.21,1713.41,1708.58,34.34M,0.81%
176,13.04.2021,1697.27,1698.62,1701.65,1691.84,95.02M,0.07%
177,12.04.2021,1696.07,1705.01,1705.01,1689.74,70.09M,-0.71%
178,11.04.2021,1708.25,1703.09,1708.48,1701.67,39.76M,0.73%
179,08.04.2021,1695.93,1689.41,1697.17,1689.41,56.11M,0.32%
180,07.04.2021,1690.58,1686.48,1694.33,1682.74,53.45M,0.17%
181,06.04.2021,1687.76,1692.92,1695.23,1685.29,57.48M,-0.25%
182,05.04.2021,1692.01,1695.69,1702.73,1692.01,164.38M,-0.16%
183,04.04.2021,1694.74,1685.09,1694.93,1685.09,30.69M,1.33%
184,01.04.2021,1672.5,1665.41,1675.75,1665.26,29.10M,0.51%
185,31.03.2021,1664.07,1662.18,1667.64,1656.41,35.79M,0.22%
186,30.03.2021,1660.34,1661.34,1664.96,1656.2,30.09M,-0.39%
187,29.03.2021,1666.8,1652.08,1667.03,1652.08,33.80M,1.85%
188,25.03.2021,1636.56,1645.18,1651.76,1627.46,95.98M,-1.47%
189,24.03.2021,1660.98,1653.93,1663.14,1651.16,61.24M,-0.44%
190,22.03.2021,1668.37,1647.53,1668.37,1647.4,53.34M,1.16%
191,21.03.2021,1649.22,1645.07,1650.96,1644.11,22.23M,-0.03%
192,18.03.2021,1649.77,1652.6,1657.09,1644.59,118.03M,0.11%
193,17.03.2021,1647.9,1665.13,1665.13,1643.24,70.37M,-1.27%
194,16.03.2021,1669.09,1668.15,1674.28,1666.2,82.52M,0.51%
195,15.03.2021,1660.65,1660.07,1664.91,1655.42,72.36M,0.05%
196,14.03.2021,1659.77,1661.63,1666.35,1656.59,27.05M,0.31%
197,11.03.2021,1654.69,1647.87,1654.69,1645.6,70.79M,1.22%
198,10.03.2021,1634.67,1631.97,1641.85,1626.7,60.03M,0.21%
199,09.03.2021,1631.21,1608.25,1631.49,1608.25,53.23M,1.36%
200,08.03.2021,1609.34,1613.0,1613.07,1589.28,65.20M,-0.76%
201,07.03.2021,1621.68,1615.51,1621.74,1613.26,50.17M,1.26%
202,04.03.2021,1601.54,1606.19,1615.61,1598.87,119.93M,-0.81%
203,03.03.2021,1614.67,1631.44,1635.35,1612.93,60.72M,-1.06%
204,02.03.2021,1631.94,1626.52,1637.64,1624.15,69.62M,0.20%
205,01.03.2021,1628.7,1617.95,1628.7,1617.47,102.30M,1.49%
206,28.02.2021,1604.78,1583.92,1609.95,1583.3,39.59M,-0.20%
207,25.02.2021,1608.04,1622.03,1626.38,1606.16,85.32M,-0.45%
208,24.02.2021,1615.34,1611.17,1626.55,1605.16,104.75M,0.48%
209,23.02.2021,1607.67,1644.45,1646.75,1597.72,97.39M,-2.43%
210,22.02.2021,1647.71,1659.6,1659.6,1642.76,75.71M,-1.20%
211,21.02.2021,1667.74,1653.19,1667.98,1653.19,26.82M,1.46%
212,18.02.2021,1643.77,1659.64,1667.47,1643.77,59.08M,-1.28%
213,17.02.2021,1665.07,1682.84,1682.84,1659.97,59.76M,-1.05%
214,16.02.2021,1682.8,1686.85,1689.49,1678.19,70.89M,0.06%
215,15.02.2021,1681.85,1668.68,1681.85,1665.74,82.54M,1.09%
216,14.02.2021,1663.68,1670.9,1672.98,1662.51,28.62M,-0.02%
217,11.02.2021,1664.01,1680.43,1681.42,1662.49,77.20M,-1.03%
218,10.02.2021,1681.32,1687.38,1692.67,1681.31,99.70M,0.08%
219,09.02.2021,1680.02,1671.58,1680.02,1669.57,65.97M,0.61%
220,08.02.2021,1669.8,1676.62,1677.09,1662.55,72.33M,-0.12%
221,07.02.2021,1671.79,1667.31,1675.88,1666.08,32.31M,1.28%
222,04.02.2021,1650.62,1662.7,1662.7,1650.62,152.85M,-0.29%
223,03.02.2021,1655.43,1666.98,1668.12,1655.41,46.63M,-0.29%
224,02.02.2021,1660.29,1658.38,1668.02,1655.26,63.13M,0.97%
225,01.02.2021,1644.26,1635.25,1646.22,1635.25,63.29M,1.24%
226,31.01.2021,1624.13,1619.14,1625.23,1614.36,31.33M,-1.43%
227,28.01.2021,1647.66,1622.43,1647.89,1612.77,113.21M,0.51%
228,27.01.2021,1639.35,1649.04,1663.12,1630.85,83.25M,-0.48%
229,26.01.2021,1647.22,1641.55,1652.18,1635.69,72.13M,-0.14%
230,25.01.2021,1649.58,1647.07,1654.15,1633.37,72.26M,0.48%
231,24.01.2021,1641.65,1665.13,1665.58,1641.65,38.65M,-1.26%
232,21.01.2021,1662.61,1676.59,1681.84,1660.2,88.13M,-1.20%
233,20.01.2021,1682.83,1667.85,1682.83,1667.85,75.59M,1.23%
234,19.01.2021,1662.32,1664.17,1671.13,1658.91,77.64M,0.54%
235,18.01.2021,1653.36,1642.25,1653.36,1639.86,51.83M,0.51%
236,17.01.2021,1644.95,1647.01,1649.2,1639.74,36.83M,-0.24%
237,14.01.2021,1648.9,1643.28,1653.4,1634.09,83.46M,0.43%
238,13.01.2021,1641.77,1628.19,1641.77,1622.67,86.23M,0.92%
239,12.01.2021,1626.74,1626.01,1643.27,1619.11,81.83M,0.39%
240,11.01.2021,1620.35,1620.42,1622.63,1611.24,66.68M,-0.42%
241,10.01.2021,1627.25,1613.44,1634.26,1613.44,63.60M,1.86%
242,07.01.2021,1597.49,1574.47,1600.24,1574.47,128.80M,1.69%
243,06.01.2021,1570.94,1559.96,1570.94,1546.68,72.15M,0.83%
244,05.01.2021,1558.08,1559.76,1562.19,1549.32,71.47M,-0.64%
245,04.01.2021,1568.18,1578.61,1579.12,1566.12,88.23M,-0.58%
246,03.01.2021,1577.33,1576.1,1584.52,1568.68,77.72M,0.59%
247,31.12.2020,1568.09,1562.17,1572.04,1559.74,97.95M,0.04%
248,30.12.2020,1567.46,1547.86,1567.94,1547.86,122.99M,1.28%
249,29.12.2020,1547.72,1558.08,1559.93,1546.71,123.00M,-0.53%
250,28.12.2020,1555.95,1566.67,1570.59,1553.69,161.30M,-0.21%
251,27.12.2020,1559.28,1539.79,1559.57,1539.22,44.25M,1.91%
252,24.12.2020,1529.99,1518.72,1531.36,1511.9,75.34M,1.39%
253,23.12.2020,1509.0,1507.66,1515.41,1505.02,41.75M,0.15%
254,22.12.2020,1506.75,1490.76,1507.64,1488.25,50.35M,1.38%
255,21.12.2020,1486.18,1505.79,1506.88,1475.57,96.03M,-2.19%
256,20.12.2020,1519.39,1540.05,1540.54,1499.14,49.76M,-0.89%
257,17.12.2020,1533.01,1538.11,1539.45,1530.95,83.22M,-0.01%
258,16.12.2020,1533.23,1545.46,1550.3,1531.23,104.12M,-0.39%
259,15.12.2020,1539.23,1544.89,1545.73,1534.06,127.48M,-0.71%
260,14.12.2020,1550.21,1542.12,1550.22,1539.73,77.47M,0.90%
261,13.12.2020,1536.42,1527.0,1536.42,1526.03,41.32M,1.00%
262,10.12.2020,1521.14,1518.47,1523.4,1513.77,70.67M,-0.65%
263,09.12.2020,1531.08,1522.77,1533.45,1522.77,61.62M,1.37%
264,08.12.2020,1510.33,1514.1,1518.83,1506.07,51.96M,-0.27%
265,07.12.2020,1514.43,1522.5,1523.58,1511.9,59.44M,-0.52%
266,06.12.2020,1522.3,1513.72,1524.9,1513.72,37.03M,1.87%
267,03.12.2020,1494.41,1485.02,1495.65,1485.02,101.54M,0.83%
268,02.12.2020,1482.18,1503.58,1503.58,1479.33,79.22M,-1.75%
269,01.12.2020,1508.61,1522.17,1523.17,1506.18,77.50M,-0.30%
270,30.11.2020,1513.1,1520.14,1522.81,1512.43,130.56M,-1.15%
271,29.11.2020,1530.76,1545.99,1551.41,1528.28,59.67M,-0.50%
272,26.11.2020,1538.52,1536.61,1539.58,1528.09,147.33M,1.24%
273,25.11.2020,1519.67,1532.45,1535.8,1516.2,89.29M,-0.53%
274,24.11.2020,1527.75,1517.45,1527.75,1516.98,88.21M,1.13%
275,23.11.2020,1510.61,1488.91,1510.61,1488.91,76.44M,1.94%
276,22.11.2020,1481.93,1478.38,1484.63,1477.85,56.39M,0.38%
277,19.11.2020,1476.35,1479.92,1480.38,1470.39,87.53M,-0.66%
278,18.11.2020,1486.12,1475.8,1489.14,1474.25,88.91M,0.88%
279,17.11.2020,1473.15,1478.57,1484.92,1466.63,87.67M,-0.36%
280,16.11.2020,1478.46,1479.28,1493.35,1474.05,110.92M,0.66%
281,15.11.2020,1468.78,1466.17,1473.82,1465.33,33.99M,0.58%
282,12.11.2020,1460.29,1467.68,1468.32,1456.99,75.37M,-0.39%
283,11.11.2020,1465.94,1459.89,1473.66,1459.89,77.45M,0.70%
284,10.11.2020,1455.77,1458.42,1464.67,1448.94,96.88M,-0.63%
285,09.11.2020,1465.06,1431.73,1492.29,1428.25,164.71M,2.97%
286,08.11.2020,1422.74,1423.19,1425.35,1418.13,30.31M,0.48%
287,05.11.2020,1416.01,1427.04,1429.32,1412.23,176.22M,0.38%
288,04.11.2020,1410.66,1387.46,1411.17,1387.46,66.38M,1.08%
289,03.11.2020,1395.53,1389.91,1397.83,1386.89,65.71M,0.43%
290,02.11.2020,1389.5,1373.57,1389.5,1367.8,66.92M,1.35%
291,01.11.2020,1370.98,1363.28,1374.54,1357.66,28.92M,-0.22%
292,29.10.2020,1373.94,1368.99,1373.94,1350.19,87.05M,1.55%
293,28.10.2020,1353.0,1379.32,1379.32,1350.16,69.94M,-2.52%
294,27.10.2020,1388.02,1400.28,1401.85,1385.48,54.16M,-0.55%
295,26.10.2020,1395.7,1403.52,1404.49,1395.7,58.99M,-1.13%
296,25.10.2020,1411.63,1402.82,1412.6,1402.5,34.85M,1.25%
297,22.10.2020,1394.26,1388.47,1398.58,1385.51,56.03M,-0.44%
298,21.10.2020,1400.37,1406.54,1406.54,1395.13,46.29M,-0.30%
299,20.10.2020,1404.55,1404.38,1409.9,1399.43,58.97M,-0.23%
300,19.10.2020,1407.79,1414.46,1419.61,1405.84,60.09M,0.00%
301,18.10.2020,1407.79,1404.19,1408.05,1402.93,27.18M,0.66%
302,15.10.2020,1398.59,1403.43,1404.73,1395.21,99.99M,-1.08%
303,14.10.2020,1413.84,1407.85,1419.8,1407.68,56.07M,0.52%
304,13.10.2020,1406.55,1410.53,1415.46,1403.87,68.77M,-0.60%
305,12.10.2020,1415.07,1410.74,1418.7,1406.55,76.80M,0.12%
306,11.10.2020,1413.4,1420.96,1424.34,1410.53,42.82M,0.58%
307,08.10.2020,1405.24,1401.38,1407.31,1401.16,57.99M,1.35%
308,07.10.2020,1386.51,1391.77,1396.55,1383.66,72.22M,-0.11%
309,06.10.2020,1388.09,1388.89,1394.1,1382.12,59.52M,0.26%
310,05.10.2020,1384.54,1373.52,1387.34,1373.21,57.61M,1.14%
311,04.10.2020,1368.94,1352.09,1373.74,1350.61,57.17M,0.99%
312,01.10.2020,1355.52,1345.95,1359.25,1342.22,107.35M,0.75%
313,30.09.2020,1345.44,1323.95,1347.04,1319.0,67.48M,1.06%
314,29.09.2020,1331.27,1322.88,1333.11,1317.19,70.28M,2.05%
315,24.09.2020,1304.54,1307.57,1315.61,1295.09,125.31M,-1.45%
316,23.09.2020,1323.69,1347.35,1349.33,1322.24,114.47M,-1.57%
317,22.09.2020,1344.86,1344.03,1354.95,1342.54,58.24M,0.20%
318,21.09.2020,1342.2,1354.1,1358.93,1341.44,76.33M,-1.02%
319,17.09.2020,1356.07,1346.72,1359.9,1340.01,149.21M,-0.66%
320,16.09.2020,1365.08,1364.22,1371.71,1361.12,80.70M,-0.13%
321,15.09.2020,1366.86,1363.44,1375.21,1361.49,60.28M,0.32%
322,14.09.2020,1362.51,1352.01,1363.52,1351.1,64.40M,1.86%
323,13.09.2020,1337.67,1323.92,1341.62,1312.88,42.20M,0.26%
324,10.09.2020,1334.15,1346.29,1349.9,1324.86,87.39M,-1.38%
325,09.09.2020,1352.81,1349.87,1360.17,1344.98,68.11M,-0.09%
326,08.09.2020,1354.03,1379.48,1386.37,1342.44,65.02M,-1.53%
327,07.09.2020,1375.12,1360.98,1381.22,1357.04,42.09M,0.30%
328,06.09.2020,1371.06,1338.59,1372.29,1334.31,50.87M,0.16%
329,03.09.2020,1368.93,1411.28,1414.44,1368.93,171.46M,-3.36%
330,02.09.2020,1416.56,1429.52,1431.36,1414.44,58.07M,-0.40%
331,01.09.2020,1422.26,1427.98,1431.37,1412.02,61.05M,-0.06%
332,31.08.2020,1423.09,1439.58,1442.05,1418.67,67.45M,-0.96%
333,30.08.2020,1436.86,1442.66,1444.81,1434.67,31.27M,-0.17%
334,27.08.2020,1439.24,1453.33,1455.03,1438.0,89.93M,-1.03%
335,26.08.2020,1454.15,1438.33,1457.16,1436.9,55.47M,0.94%
336,25.08.2020,1440.64,1441.34,1448.95,1437.21,62.61M,0.23%
337,24.08.2020,1437.38,1445.62,1449.08,1432.5,50.49M,-0.09%
338,23.08.2020,1438.65,1422.66,1438.65,1421.84,32.25M,1.49%
339,20.08.2020,1417.5,1426.59,1427.37,1413.79,63.02M,-1.51%
340,19.08.2020,1439.17,1447.18,1452.46,1436.71,53.68M,-0.76%
341,18.08.2020,1450.24,1459.16,1465.41,1449.28,54.91M,-0.52%
342,17.08.2020,1457.89,1461.36,1463.16,1454.31,50.10M,0.00%
343,16.08.2020,1457.86,1461.72,1465.24,1455.49,38.49M,1.36%
344,13.08.2020,1438.37,1443.36,1445.97,1436.12,61.37M,-0.48%
345,12.08.2020,1445.28,1429.52,1445.28,1427.69,62.10M,1.05%
346,11.08.2020,1430.22,1418.39,1438.9,1418.06,85.43M,1.13%
347,10.08.2020,1414.24,1418.97,1420.01,1412.4,76.55M,-0.09%
348,09.08.2020,1415.57,1412.34,1417.23,1412.16,41.80M,0.04%
349,06.08.2020,1415.02,1422.19,1423.33,1411.15,386.43M,-0.27%
350,05.08.2020,1418.79,1404.13,1423.51,1404.08,93.78M,1.55%
351,04.08.2020,1397.09,1398.91,1399.39,1387.05,89.73M,0.57%
352,03.08.2020,1389.24,1385.2,1391.02,1382.89,66.62M,0.44%
353,02.08.2020,1383.12,1387.31,1388.56,1379.61,53.63M,0.15%
