,Date,Rate,Open,High,Low,Volume,Change %
782,2018-10-31,1436.97,1432.68,1438.17,1429.51,59.80M,1.0
783,2018-10-29,1422.8,1423.16,1432.51,1422.8,55.54M,0.17
784,2018-10-28,1420.45,1414.39,1423.51,1413.99,22.58M,0.18
785,2018-10-25,1417.96,1410.63,1423.45,1404.58,123.71M,-1.32
786,2018-10-24,1436.88,1435.61,1444.23,1430.63,52.11M,0.58
787,2018-10-23,1428.65,1436.99,1443.05,1428.65,69.62M,-1.79
788,2018-10-22,1454.64,1461.92,1471.31,1454.64,55.97M,0.04
789,2018-10-21,1454.01,1459.69,1460.07,1451.66,21.58M,-0.61
790,2018-10-18,1462.92,1453.3,1462.92,1452.54,62.20M,0.52
791,2018-10-17,1455.42,1460.15,1462.62,1451.06,58.74M,-0.06
792,2018-10-16,1456.36,1442.81,1456.36,1442.1,45.50M,1.31
793,2018-10-15,1437.51,1437.09,1443.18,1431.38,49.94M,-0.4
794,2018-10-14,1443.23,1444.12,1449.56,1442.33,25.42M,0.56
795,2018-10-11,1435.24,1425.21,1440.4,1417.27,97.66M,-1.05
796,2018-10-10,1450.53,1470.21,1472.27,1447.84,64.12M,-1.33
797,2018-10-09,1470.14,1466.96,1475.45,1465.14,49.23M,0.13
798,2018-10-08,1468.29,1474.98,1474.98,1462.08,56.58M,-0.46
799,2018-10-07,1475.14,1470.95,1475.23,1468.07,27.68M,-0.35
800,2018-10-04,1480.26,1488.59,1491.15,1480.26,95.94M,-1.28
801,2018-10-03,1499.49,1494.93,1501.37,1494.03,60.10M,0.51
802,2018-10-02,1491.81,1484.61,1492.13,1482.81,69.18M,0.47
803,2018-09-27,1484.82,1476.14,1485.96,1476.14,131.63M,-0.56
804,2018-09-26,1493.16,1500.92,1503.11,1493.16,28.70M,-0.71
805,2018-09-25,1503.85,1505.74,1510.81,1500.66,52.53M,-0.08
806,2018-09-20,1505.04,1499.54,1505.9,1497.82,94.76M,0.74
807,2018-09-17,1493.93,1486.33,1494.97,1485.24,65.23M,0.51
808,2018-09-16,1486.42,1476.87,1486.42,1475.93,87.91M,1.41
809,2018-09-13,1465.79,1475.16,1477.45,1465.04,59.89M,-0.2
810,2018-09-12,1468.69,1472.95,1479.39,1467.26,63.90M,-0.13
811,2018-09-06,1470.6,1465.9,1474.55,1465.9,162.93M,0.22
812,2018-09-05,1467.33,1482.51,1482.63,1466.8,61.52M,-1.28
813,2018-09-04,1486.28,1501.07,1501.11,1484.23,67.19M,-0.77
814,2018-09-03,1497.74,1500.37,1502.4,1496.56,70.84M,-0.22
815,2018-09-02,1501.03,1491.62,1501.09,1491.32,44.58M,0.54
816,2018-08-30,1492.97,1488.97,1493.83,1485.53,92.16M,0.25
817,2018-08-29,1489.24,1483.2,1491.51,1483.2,94.96M,0.41
818,2018-08-28,1483.09,1485.46,1489.97,1480.74,54.82M,-0.2
819,2018-08-27,1486.02,1477.74,1486.36,1476.53,77.85M,0.8
820,2018-08-26,1474.19,1475.63,1478.28,1468.61,28.97M,0.37
821,2018-08-23,1468.71,1459.6,1468.84,1458.24,83.45M,1.01
822,2018-08-22,1454.05,1449.48,1455.02,1448.91,37.79M,0.13
823,2018-08-21,1452.18,1446.97,1460.35,1446.97,54.52M,0.49
824,2018-08-20,1445.12,1429.59,1446.34,1429.46,100.88M,1.19
825,2018-08-19,1428.15,1426.2,1428.62,1425.76,20.51M,0.71
826,2018-08-16,1418.09,1409.55,1419.42,1407.92,67.76M,1.03
827,2018-08-15,1403.61,1414.22,1415.48,1402.2,59.33M,-0.57
828,2018-08-14,1411.72,1415.91,1420.16,1409.78,90.46M,-0.12
829,2018-08-13,1413.47,1415.53,1416.26,1407.94,51.36M,-0.4
830,2018-08-12,1419.15,1419.2,1420.33,1416.66,45.35M,-0.14
831,2018-08-09,1421.08,1421.12,1423.1,1415.76,76.29M,-0.41
832,2018-08-08,1427.0,1432.1,1433.15,1426.34,60.72M,-0.29
833,2018-08-07,1431.21,1431.51,1432.13,1429.05,47.69M,0.12
834,2018-08-06,1429.49,1429.12,1431.17,1426.95,29.68M,0.02
835,2018-08-05,1429.22,1418.96,1433.4,1418.96,31.09M,1.55
836,2018-08-02,1407.36,1410.04,1412.12,1406.0,102.42M,-0.43
837,2018-08-01,1413.49,1411.2,1413.49,1399.92,59.51M,0.39
838,2018-07-31,1407.97,1408.17,1411.94,1407.11,48.31M,0.07
839,2018-07-30,1407.03,1400.78,1412.08,1400.55,52.49M,0.32
840,2018-07-29,1402.53,1401.03,1404.62,1400.4,16.39M,-0.35
841,2018-07-26,1407.46,1412.49,1412.49,1404.7,79.24M,0.39
842,2018-07-25,1401.95,1393.58,1402.13,1393.07,42.08M,0.47
843,2018-07-24,1395.38,1386.63,1396.91,1386.63,45.11M,0.93
844,2018-07-23,1382.53,1382.45,1383.62,1378.79,24.34M,0.02
845,2018-07-19,1382.2,1382.25,1385.46,1382.17,38.91M,-0.19
846,2018-07-18,1384.84,1387.0,1387.5,1384.84,35.76M,0.13
847,2018-07-17,1383.11,1382.15,1383.4,1380.35,38.30M,0.01
848,2018-07-16,1382.95,1385.03,1389.49,1382.55,45.57M,-0.19
849,2018-07-15,1385.52,1384.7,1388.77,1383.86,22.71M,0.03
850,2018-07-12,1385.04,1381.33,1385.19,1377.73,41.10M,0.59
851,2018-07-11,1376.86,1376.31,1377.1,1372.14,34.58M,-0.28
852,2018-07-10,1380.66,1374.04,1380.7,1373.05,74.56M,0.59
853,2018-07-09,1372.61,1371.42,1375.55,1371.42,47.99M,0.18
854,2018-07-08,1370.08,1369.96,1372.46,1369.96,16.55M,0.48
855,2018-07-05,1363.55,1366.73,1367.94,1360.58,65.98M,-0.2
856,2018-07-04,1366.32,1366.67,1370.35,1365.54,20.72M,-0.17
857,2018-07-03,1368.6,1364.97,1369.97,1364.63,55.14M,0.53
858,2018-07-02,1361.39,1359.44,1362.15,1357.42,48.29M,-0.36
859,2018-07-01,1366.34,1366.31,1368.55,1366.07,20.10M,0.27
860,2018-06-28,1362.6,1366.67,1368.09,1361.75,74.74M,-0.73
861,2018-06-27,1372.68,1373.91,1376.02,1364.19,98.53M,0.01
862,2018-06-26,1372.55,1373.76,1374.84,1371.24,32.90M,0.09
863,2018-06-25,1371.35,1383.0,1383.0,1371.03,49.88M,-0.91
864,2018-06-24,1383.94,1376.89,1384.57,1376.73,31.21M,0.46
865,2018-06-21,1377.6,1388.82,1389.32,1377.6,78.01M,-0.63
866,2018-06-20,1386.28,1381.03,1388.17,1380.56,42.35M,0.74
867,2018-06-19,1376.08,1375.97,1378.64,1373.12,56.24M,-0.54
868,2018-06-18,1383.54,1390.46,1390.46,1379.2,62.78M,-0.62
869,2018-06-17,1392.16,1390.23,1392.94,1390.0,25.01M,-0.05
870,2018-06-14,1392.83,1387.75,1393.83,1386.87,102.67M,0.02
871,2018-06-13,1392.62,1395.04,1395.23,1390.38,56.50M,0.09
872,2018-06-12,1391.36,1395.64,1397.46,1391.27,55.17M,-0.08
873,2018-06-11,1392.45,1388.67,1393.5,1387.93,58.82M,0.37
874,2018-06-10,1387.29,1390.26,1390.77,1385.85,22.40M,-0.06
875,2018-06-07,1388.14,1387.64,1389.3,1385.28,89.95M,0.44
876,2018-06-06,1382.03,1386.25,1386.95,1380.47,58.88M,-0.22
877,2018-06-05,1385.08,1376.29,1385.41,1375.48,37.60M,0.6
878,2018-06-04,1376.86,1372.38,1378.09,1371.16,35.43M,0.39
879,2018-06-03,1371.49,1370.91,1372.86,1370.28,22.33M,0.47
880,2018-05-31,1365.05,1368.09,1369.23,1362.06,75.52M,0.05
881,2018-05-30,1364.31,1361.04,1366.37,1360.14,49.61M,0.28
882,2018-05-29,1360.52,1364.57,1365.83,1357.54,53.32M,-0.7
883,2018-05-28,1370.11,1374.42,1375.03,1368.41,37.41M,-0.17
884,2018-05-27,1372.47,1369.23,1373.91,1369.23,29.40M,0.72
885,2018-05-24,1362.7,1370.95,1370.95,1362.36,130.48M,0.26
886,2018-05-23,1359.19,1364.97,1365.03,1353.77,58.34M,-0.66
887,2018-05-22,1368.24,1373.16,1373.16,1367.92,43.23M,-0.37
888,2018-05-21,1373.38,1367.74,1375.51,1366.7,50.66M,0.77
889,2018-05-17,1362.9,1355.26,1362.9,1351.96,58.30M,0.75
890,2018-05-16,1352.73,1348.09,1353.65,1346.62,42.93M,0.58
891,2018-05-15,1344.98,1339.62,1349.72,1338.93,48.55M,0.28
892,2018-05-14,1341.24,1340.22,1343.19,1334.57,65.93M,0.04
893,2018-05-13,1340.72,1338.49,1341.34,1338.49,16.51M,0.86
894,2018-05-10,1329.25,1329.57,1332.89,1326.1,55.75M,0.16
895,2018-05-09,1327.08,1323.45,1329.37,1321.1,37.67M,0.3
896,2018-05-08,1323.12,1332.51,1332.84,1323.12,52.91M,-0.84
897,2018-05-07,1334.32,1338.66,1340.55,1329.15,50.88M,-0.15
898,2018-05-06,1336.33,1335.8,1339.48,1335.8,21.05M,0.62
899,2018-05-03,1328.09,1332.42,1336.96,1328.09,65.95M,-0.42
900,2018-05-02,1333.7,1328.56,1334.28,1328.42,47.22M,0.64
901,2018-05-01,1325.22,1324.47,1332.6,1322.71,43.62M,-0.21
902,2018-04-30,1327.95,1335.74,1337.84,1323.49,63.86M,-0.73
903,2018-04-29,1337.65,1337.56,1341.05,1334.62,25.26M,0.47
904,2018-04-26,1331.4,1334.33,1335.75,1327.89,76.36M,0.42
905,2018-04-25,1325.84,1334.21,1334.21,1325.49,50.49M,-1.31
906,2018-04-24,1343.45,1344.51,1348.4,1342.88,44.73M,-0.07
907,2018-04-23,1344.4,1349.34,1350.04,1336.27,65.75M,-0.51
908,2018-04-22,1351.35,1344.89,1351.35,1341.91,28.52M,0.37
909,2018-04-17,1346.37,1348.16,1348.93,1340.22,46.55M,0.39
910,2018-04-16,1341.14,1335.24,1342.06,1332.51,67.88M,0.48
911,2018-04-15,1334.67,1324.42,1335.53,1319.57,30.11M,0.56
912,2018-04-12,1327.27,1315.63,1327.27,1312.34,64.92M,1.41
913,2018-04-11,1308.88,1311.41,1312.36,1299.83,86.56M,-0.32
914,2018-04-10,1313.14,1303.9,1313.14,1303.52,63.16M,1.5
915,2018-04-09,1293.72,1294.7,1298.21,1289.33,125.29M,0.27
916,2018-04-08,1290.21,1273.68,1293.25,1270.51,38.91M,1.64
917,2018-04-04,1269.34,1299.33,1299.9,1265.99,55.14M,-2.27
918,2018-04-03,1298.88,1302.74,1302.96,1293.05,27.83M,-0.7
919,2018-04-02,1308.08,1313.47,1313.79,1306.59,15.28M,-0.61
920,2018-04-01,1316.06,1316.48,1318.85,1315.39,9.91M,0.43
921,2018-03-29,1310.48,1309.75,1314.28,1307.06,94.44M,0.17
922,2018-03-28,1308.31,1313.73,1313.81,1305.96,47.77M,-1.04
923,2018-03-27,1322.07,1319.15,1327.28,1319.15,47.07M,0.91
924,2018-03-26,1310.13,1305.62,1316.08,1305.62,41.82M,0.95
925,2018-03-25,1297.79,1313.67,1313.67,1295.06,37.80M,-2.79
926,2018-03-22,1335.08,1344.79,1346.27,1334.93,50.57M,-1.04
927,2018-03-21,1349.1,1351.15,1351.26,1346.1,54.61M,-0.17
928,2018-03-20,1351.4,1347.79,1354.08,1347.4,52.86M,0.28
929,2018-03-19,1347.61,1359.53,1360.22,1347.13,43.22M,-1.02
930,2018-03-18,1361.47,1366.13,1367.16,1359.98,14.63M,-0.28
931,2018-03-15,1365.3,1364.28,1365.3,1361.48,74.45M,0.46
932,2018-03-14,1359.06,1359.28,1366.12,1359.06,54.03M,-0.2
933,2018-03-13,1361.85,1355.91,1364.72,1353.98,65.49M,0.71
934,2018-03-12,1352.27,1357.82,1359.65,1352.27,57.79M,-0.12
935,2018-03-11,1353.96,1351.79,1355.56,1351.79,44.76M,0.84
936,2018-03-08,1342.69,1345.47,1346.05,1341.63,66.86M,0.04
937,2018-03-07,1342.18,1340.08,1342.18,1334.46,64.35M,-0.2
938,2018-03-06,1344.86,1345.05,1348.66,1343.58,40.34M,0.42
939,2018-03-05,1339.26,1341.8,1345.67,1336.62,54.37M,-0.69
940,2018-03-04,1348.54,1352.8,1352.8,1348.31,26.24M,-0.99
941,2018-02-28,1361.99,1368.18,1368.18,1361.21,76.78M,-0.67
942,2018-02-27,1371.2,1372.07,1372.82,1369.31,69.85M,0.16
943,2018-02-26,1368.95,1369.74,1373.42,1368.95,59.93M,-0.0
944,2018-02-25,1369.0,1370.13,1372.8,1368.76,38.91M,0.51
945,2018-02-22,1362.09,1363.97,1365.04,1355.23,126.72M,-0.34
946,2018-02-21,1366.77,1361.52,1367.08,1354.79,87.74M,0.2
947,2018-02-20,1364.07,1371.72,1371.81,1359.9,84.12M,-0.66
948,2018-02-19,1373.2,1363.85,1375.27,1363.78,178.94M,0.74
949,2018-02-18,1363.17,1358.55,1364.05,1357.96,28.05M,0.61
950,2018-02-15,1354.87,1351.6,1357.8,1351.34,70.32M,1.05
951,2018-02-14,1340.76,1338.23,1345.44,1333.49,87.55M,0.66
952,2018-02-13,1332.0,1333.71,1335.38,1325.93,64.01M,0.01
953,2018-02-12,1331.88,1329.47,1340.74,1329.47,60.26M,0.45
954,2018-02-11,1325.89,1334.71,1336.08,1325.49,36.55M,-1.19
955,2018-02-08,1341.83,1357.12,1357.61,1340.73,76.43M,-1.21
956,2018-02-07,1358.24,1347.5,1359.83,1344.88,56.67M,1.09
957,2018-02-06,1343.63,1329.88,1352.21,1317.97,95.16M,-1.7
958,2018-02-05,1366.85,1378.08,1378.57,1359.58,76.76M,-0.71
959,2018-02-04,1376.62,1382.79,1382.79,1376.17,30.32M,-1.91
960,2018-02-01,1403.44,1407.47,1410.89,1398.62,157.88M,-0.36
961,2018-01-31,1408.47,1402.14,1409.06,1402.04,56.97M,0.53
962,2018-01-30,1400.98,1407.22,1407.22,1397.23,94.92M,-0.66
963,2018-01-29,1410.34,1412.82,1414.64,1407.91,75.05M,-0.36
964,2018-01-28,1415.4,1413.44,1416.41,1412.97,32.56M,0.82
965,2018-01-25,1403.89,1397.61,1407.74,1394.68,121.27M,0.2
966,2018-01-24,1401.02,1398.31,1401.02,1395.87,50.11M,0.24
967,2018-01-23,1397.69,1398.68,1400.8,1394.78,65.24M,0.23
968,2018-01-22,1394.5,1390.66,1394.55,1388.84,57.63M,0.47
969,2018-01-21,1388.01,1393.03,1394.76,1387.24,27.50M,-0.19
970,2018-01-18,1390.61,1399.22,1399.6,1389.49,78.60M,-0.16
971,2018-01-17,1392.9,1392.95,1394.57,1388.34,50.85M,-0.5
972,2018-01-16,1399.92,1402.43,1404.51,1398.29,84.50M,0.05
973,2018-01-15,1399.18,1403.6,1403.71,1396.98,56.48M,-0.26
974,2018-01-14,1402.86,1400.62,1404.22,1400.62,32.69M,0.75
975,2018-01-11,1392.41,1380.18,1392.41,1380.18,74.57M,0.9
976,2018-01-10,1380.0,1391.45,1391.51,1377.92,43.25M,-0.91
977,2018-01-09,1392.62,1391.4,1396.46,1390.32,54.09M,0.11
978,2018-01-08,1391.05,1398.34,1398.85,1387.24,73.21M,-0.39
979,2018-01-07,1396.49,1397.86,1405.99,1394.5,38.84M,0.27
980,2018-01-04,1392.76,1384.47,1392.76,1383.86,150.19M,0.73
981,2018-01-03,1382.63,1386.89,1388.67,1379.54,75.56M,-0.23
982,2018-01-02,1385.86,1380.97,1385.86,1379.15,99.30M,0.55
983,2018-01-01,1378.25,1366.53,1379.15,1366.41,55.46M,1.02
984,2017-12-31,1364.36,1364.74,1365.09,1361.47,62.58M,-0.14
985,2017-12-28,1366.22,1362.8,1366.42,1361.15,144.35M,0.42
986,2017-12-27,1360.56,1360.82,1362.3,1355.13,87.82M,0.05
987,2017-12-26,1359.82,1359.61,1361.25,1356.06,66.59M,0.08
988,2017-12-25,1358.77,1365.4,1365.87,1357.92,91.52M,-0.36
989,2017-12-24,1363.68,1352.38,1363.68,1352.16,55.67M,1.45
990,2017-12-21,1344.17,1337.46,1345.49,1336.48,91.77M,0.43
991,2017-12-20,1338.48,1331.98,1344.1,1331.98,89.60M,0.32
992,2017-12-19,1334.19,1334.5,1335.89,1332.22,84.34M,0.03
993,2017-12-18,1333.77,1330.53,1335.69,1329.99,59.53M,0.37
994,2017-12-17,1328.88,1329.53,1330.76,1327.69,17.61M,0.22
995,2017-12-14,1325.91,1325.1,1326.67,1309.97,127.33M,0.16
996,2017-12-13,1323.73,1327.4,1329.1,1322.99,66.57M,-0.34
997,2017-12-12,1328.28,1326.01,1329.52,1325.13,72.01M,0.19
998,2017-12-11,1325.79,1320.4,1328.39,1320.26,62.68M,0.43
999,2017-12-10,1320.15,1326.33,1326.92,1318.84,45.06M,0.32
1000,2017-12-07,1315.99,1316.02,1320.98,1311.96,98.40M,-0.17
1001,2017-12-06,1318.22,1324.61,1325.71,1318.22,66.74M,-0.82
1002,2017-12-05,1329.06,1332.14,1334.19,1327.16,48.77M,-0.38
1003,2017-12-04,1334.07,1340.19,1343.45,1333.81,54.77M,-0.35
1004,2017-12-03,1338.79,1337.3,1342.37,1335.51,48.37M,0.68
1005,2017-11-30,1329.81,1329.14,1337.52,1325.11,99.34M,0.42
1006,2017-11-29,1324.24,1326.9,1330.34,1324.24,77.03M,0.06
1007,2017-11-28,1323.51,1317.15,1324.47,1313.11,46.70M,0.56
1008,2017-11-27,1316.11,1321.45,1321.75,1314.75,100.92M,-0.31
1009,2017-11-26,1320.25,1312.93,1323.11,1312.57,56.45M,0.52
1010,2017-11-23,1313.4,1298.72,1313.4,1296.26,114.49M,0.88
1011,2017-11-22,1301.89,1303.75,1305.2,1301.29,69.22M,0.06
1012,2017-11-21,1301.09,1295.07,1301.55,1292.97,70.03M,0.54
1013,2017-11-20,1294.06,1289.08,1298.04,1288.45,62.28M,0.16
1014,2017-11-19,1292.01,1291.85,1293.1,1289.34,32.13M,0.2
1015,2017-11-16,1289.37,1288.34,1290.07,1284.93,100.35M,0.43
1016,2017-11-15,1283.8,1290.6,1290.6,1282.09,51.99M,-0.72
1017,2017-11-14,1293.12,1296.7,1297.72,1292.57,66.88M,-0.3
1018,2017-11-13,1297.01,1299.53,1301.42,1290.27,57.28M,-0.11
1019,2017-11-12,1298.49,1297.24,1301.82,1297.24,31.08M,0.37
1020,2017-11-09,1293.64,1301.44,1302.64,1278.54,103.15M,-0.38
1021,2017-11-08,1298.57,1300.69,1300.89,1297.76,54.83M,-0.21
1022,2017-11-07,1301.35,1306.86,1308.01,1301.35,50.65M,-0.22
1023,2017-11-06,1304.25,1301.46,1307.35,1301.14,63.85M,0.09
1024,2017-11-05,1303.1,1307.66,1309.51,1302.78,29.97M,-0.11
1025,2017-11-02,1304.59,1312.9,1313.03,1301.53,151.34M,-0.95
1026,2017-11-01,1317.1,1318.85,1320.04,1315.24,44.51M,0.14
1027,2017-10-31,1315.21,1315.08,1317.8,1312.89,100.03M,-0.01
1028,2017-10-30,1315.29,1315.07,1317.25,1312.8,118.24M,-0.17
1029,2017-10-29,1317.52,1317.69,1319.69,1317.05,32.33M,0.46
1030,2017-10-26,1311.46,1313.09,1313.59,1309.39,139.30M,0.12
1031,2017-10-25,1309.93,1313.77,1314.42,1309.93,57.12M,-0.28
1032,2017-10-24,1313.58,1314.39,1316.42,1313.51,75.37M,-0.05
1033,2017-10-23,1314.29,1320.73,1321.33,1314.0,61.43M,-0.34
1034,2017-10-22,1318.8,1318.33,1321.94,1318.33,38.52M,0.68
1035,2017-10-19,1309.88,1320.46,1320.79,1308.15,80.87M,-0.91
1036,2017-10-18,1321.85,1318.69,1323.64,1317.72,58.68M,0.42
1037,2017-10-17,1316.31,1315.71,1317.97,1313.94,104.08M,0.21
1038,2017-10-16,1313.49,1319.77,1321.74,1313.49,108.22M,-0.46
1039,2017-10-15,1319.52,1314.43,1320.31,1313.94,32.56M,0.57
1040,2017-10-10,1312.07,1316.0,1316.0,1311.59,29.99M,-0.28
1041,2017-10-09,1315.71,1318.11,1319.96,1315.28,38.92M,-0.11
1042,2017-10-08,1317.17,1312.62,1318.06,1312.61,21.23M,0.9
1043,2017-10-03,1305.47,1304.92,1307.9,1303.89,82.82M,0.22
1044,2017-10-02,1302.6,1302.63,1303.6,1299.35,64.67M,0.15
1045,2017-10-01,1300.7,1298.46,1302.04,1298.46,41.54M,0.64
1046,2017-09-28,1292.44,1298.51,1298.51,1289.89,120.50M,0.09
1047,2017-09-27,1291.24,1291.44,1294.61,1291.24,43.80M,-0.0
1048,2017-09-26,1291.26,1289.32,1294.16,1288.69,47.04M,0.01
1049,2017-09-25,1291.12,1293.22,1294.08,1289.32,53.57M,-0.1
1050,2017-09-24,1292.43,1293.75,1294.51,1290.41,32.91M,-0.22
1051,2017-09-19,1295.33,1297.41,1299.34,1294.23,51.06M,-0.2
1052,2017-09-18,1297.97,1292.16,1299.64,1291.4,58.03M,0.84
1053,2017-09-17,1287.15,1284.6,1288.62,1284.6,20.43M,0.21
1054,2017-09-14,1284.42,1284.81,1288.32,1282.69,92.06M,-0.06
1055,2017-09-13,1285.24,1280.22,1285.44,1278.94,78.39M,0.38
1056,2017-09-12,1280.41,1276.52,1282.41,1276.52,79.44M,0.52
1057,2017-09-11,1273.77,1263.89,1274.71,1263.89,97.07M,1.2
1058,2017-09-10,1258.69,1256.94,1259.26,1254.39,60.64M,-0.14
1059,2017-09-07,1260.41,1266.54,1266.67,1260.31,124.76M,-0.42
1060,2017-09-06,1265.72,1264.7,1268.9,1262.18,44.54M,-0.09
1061,2017-09-05,1266.83,1263.36,1270.05,1262.94,38.87M,0.28
1062,2017-09-04,1263.29,1260.94,1263.9,1258.53,67.15M,0.56
1063,2017-09-03,1256.3,1266.77,1267.86,1252.52,33.92M,-1.17
1064,2017-08-31,1271.11,1267.1,1271.74,1264.06,61.12M,0.68
1065,2017-08-30,1262.51,1260.15,1263.26,1257.42,57.04M,0.72
1066,2017-08-29,1253.47,1260.61,1260.66,1248.77,50.80M,-0.84
1067,2017-08-28,1264.1,1260.78,1266.65,1257.35,63.59M,0.19
1068,2017-08-27,1261.67,1263.96,1264.47,1259.64,29.15M,-0.17
1069,2017-08-24,1263.8,1265.49,1267.17,1262.96,111.16M,0.1
1070,2017-08-23,1262.58,1271.88,1272.96,1262.52,68.40M,-0.64
1071,2017-08-22,1270.75,1265.42,1270.97,1263.27,68.47M,0.89
1072,2017-08-21,1259.6,1254.08,1266.0,1251.88,63.99M,0.25
1073,2017-08-20,1256.4,1254.73,1256.45,1253.57,28.20M,-0.29
1074,2017-08-17,1260.11,1263.82,1264.5,1258.38,47.09M,-0.39
1075,2017-08-16,1265.05,1261.08,1266.49,1259.59,38.30M,0.51
1076,2017-08-15,1258.57,1259.08,1263.42,1254.06,58.97M,0.05
1077,2017-08-14,1257.98,1240.74,1258.68,1240.15,68.42M,1.75
1078,2017-08-13,1236.29,1232.96,1240.02,1230.33,21.66M,0.14
1079,2017-08-10,1234.61,1226.57,1242.28,1226.57,113.23M,-1.08
1080,2017-08-09,1248.14,1253.54,1254.1,1244.16,56.20M,-0.98
1081,2017-08-08,1260.49,1263.24,1269.42,1257.95,80.44M,-0.36
1082,2017-08-07,1265.01,1267.57,1269.71,1248.2,67.24M,0.06
1083,2017-08-06,1264.19,1267.65,1269.77,1261.32,69.33M,-1.05
1084,2017-08-03,1277.62,1287.4,1289.37,1277.62,151.27M,-0.95
1085,2017-08-02,1289.89,1298.58,1299.62,1289.89,58.07M,-0.54
1086,2017-07-31,1296.95,1299.18,1300.92,1296.04,48.58M,-0.15
1087,2017-07-30,1298.85,1301.62,1301.75,1296.96,36.90M,-0.26
1088,2017-07-27,1302.23,1305.98,1306.27,1301.67,69.38M,-0.1
1089,2017-07-26,1303.59,1305.56,1306.45,1301.31,51.53M,-0.11
1090,2017-07-25,1305.05,1302.32,1305.08,1301.11,60.23M,0.33
1091,2017-07-24,1300.82,1301.04,1303.01,1298.94,66.77M,-0.1
1092,2017-07-23,1302.12,1308.23,1308.23,1299.21,35.44M,-0.41
1093,2017-07-20,1307.43,1309.75,1311.81,1307.43,55.96M,0.03
1094,2017-07-19,1307.06,1309.93,1310.98,1305.64,58.49M,0.07
1095,2017-07-18,1306.2,1311.2,1312.92,1305.02,143.70M,-0.37
1096,2017-07-17,1311.1,1315.15,1317.34,1307.72,125.63M,-0.35
1097,2017-07-16,1315.66,1314.79,1320.43,1314.78,74.26M,0.37
1098,2017-07-13,1310.85,1305.51,1321.97,1302.61,120.37M,0.64
1099,2017-07-12,1302.47,1297.72,1302.47,1297.34,84.25M,0.41
1100,2017-07-11,1297.12,1300.36,1301.54,1295.38,72.65M,-0.12
1101,2017-07-10,1298.62,1297.64,1301.42,1297.04,63.77M,0.12
1102,2017-07-09,1297.1,1293.4,1297.1,1293.3,20.89M,0.64
1103,2017-07-06,1288.83,1292.52,1294.74,1287.74,126.94M,-0.32
1104,2017-07-05,1292.92,1294.34,1297.67,1292.92,55.88M,-0.08
1105,2017-07-04,1293.93,1290.76,1294.83,1290.58,62.31M,0.02
1106,2017-07-03,1293.7,1293.19,1295.9,1291.89,61.53M,0.17
1107,2017-07-02,1291.5,1288.5,1292.54,1288.5,58.46M,0.2
1108,2017-06-29,1288.88,1298.32,1298.49,1287.73,148.20M,-0.09
1109,2017-06-28,1290.08,1285.83,1291.33,1282.69,66.53M,-0.16
1110,2017-06-27,1292.19,1295.38,1295.47,1290.0,87.87M,-0.44
1111,2017-06-26,1297.87,1297.57,1299.41,1295.12,71.31M,0.07
1112,2017-06-25,1296.91,1296.52,1299.23,1294.11,50.05M,0.35
1113,2017-06-22,1292.38,1297.2,1297.46,1292.27,66.00M,-0.32
1114,2017-06-21,1296.58,1292.03,1296.77,1287.16,64.46M,0.08
1115,2017-06-20,1295.55,1298.89,1301.79,1293.23,87.66M,-0.26
1116,2017-06-19,1298.95,1289.32,1299.52,1289.32,118.92M,0.91
1117,2017-06-18,1287.27,1283.65,1288.52,1283.02,66.91M,0.32
1118,2017-06-15,1283.19,1291.85,1291.85,1279.2,169.46M,-0.72
1119,2017-06-14,1292.44,1289.91,1292.64,1288.78,192.40M,0.28
1120,2017-06-13,1288.88,1282.45,1290.75,1282.32,94.83M,0.67
1121,2017-06-12,1280.33,1289.82,1291.18,1279.18,78.72M,-0.83
1122,2017-06-11,1290.99,1289.7,1292.03,1288.07,55.72M,0.0
1123,2017-06-08,1290.99,1295.06,1295.32,1289.15,164.16M,-0.34
1124,2017-06-07,1295.39,1294.28,1296.03,1292.85,107.48M,0.21
1125,2017-06-06,1292.64,1296.48,1297.68,1290.3,71.16M,-0.46
1126,2017-06-05,1298.55,1301.33,1301.84,1296.34,90.61M,-0.19
1127,2017-06-04,1301.01,1302.64,1304.84,1299.49,41.38M,0.51
1128,2017-06-01,1294.46,1296.13,1296.33,1292.02,120.12M,-0.1
1129,2017-05-29,1295.82,1297.63,1300.13,1295.58,88.04M,-0.07
1130,2017-05-28,1296.77,1300.32,1302.83,1296.15,48.17M,-0.38
1131,2017-05-25,1301.73,1301.06,1303.96,1298.1,111.28M,0.21
1132,2017-05-24,1299.05,1300.63,1301.47,1296.62,51.37M,-0.05
1133,2017-05-23,1299.65,1296.31,1300.32,1295.18,48.76M,0.18
1134,2017-05-22,1297.33,1294.24,1299.27,1291.61,58.46M,0.4
1135,2017-05-21,1292.17,1287.78,1294.98,1287.2,35.13M,0.79
1136,2017-05-18,1282.08,1291.37,1291.37,1275.8,82.42M,-0.69
1137,2017-05-17,1291.02,1301.55,1301.73,1289.79,55.95M,-1.13
1138,2017-05-16,1305.8,1303.85,1308.3,1303.02,83.56M,0.14
1139,2017-05-15,1303.99,1306.68,1306.84,1299.24,74.45M,0.04
1140,2017-05-14,1303.5,1298.87,1305.12,1298.87,56.29M,0.63
